,vc,br,conc,cond,well,log10conc,dose_conds_rlu
1,VC DMSO 0.3%,3,0.00411522633744856,-,A11,-2.38560627359831,1.22265263507802
2,VC DMSO 0.3%,3,0.00411522633744856,-,A12,-2.38560627359831,1.23009477886094
3,VC DMSO 0.3%,3,0.00411522633744856,-,A23,-2.38560627359831,1.39988602479753
4,VC DMSO 0.3%,3,0.00411522633744856,-,A24,-2.38560627359831,1.23958600197944
5,VC DMSO 0.3%,3,0.00411522633744856,-,B11,-2.38560627359831,1.18302105378779
6,VC DMSO 0.3%,3,0.00411522633744856,-,B23,-2.38560627359831,1.21503524522268
7,VC DMSO 0.3%,3,0.00411522633744856,-,E24,-2.38560627359831,1.19113996142614
8,VC DMSO 0.3%,3,0.00411522633744856,-,F11,-2.38560627359831,1.08783456467462
9,VC DMSO 0.3%,3,0.00411522633744856,-,F23,-2.38560627359831,1.1079693522772
10,VC DMSO 0.3%,3,0.00411522633744856,-,G11,-2.38560627359831,1.13620625941237
11,VC DMSO 0.3%,3,0.00411522633744856,-,G12,-2.38560627359831,1.17203055004553
12,VC DMSO 0.3%,3,0.00411522633744856,-,G23,-2.38560627359831,1.15877049829175
13,VC DMSO 0.3%,3,0.00411522633744856,-,G24,-2.38560627359831,1.1925409614663
14,VC DMSO 0.3%,3,0.00411522633744856,-,H11,-2.38560627359831,1.04294224776292
15,VC DMSO 0.3%,3,0.00411522633744856,-,H23,-2.38560627359831,1.11133718314709
16,VC DMSO 0.3%,3,0.00411522633744856,-,I11,-2.38560627359831,1.05621551470857
17,VC DMSO 0.3%,3,0.00411522633744856,-,I12,-2.38560627359831,1.10864984175418
18,VC DMSO 0.3%,3,0.00411522633744856,-,I23,-2.38560627359831,1.07065950690658
19,VC DMSO 0.3%,3,0.00411522633744856,-,I24,-2.38560627359831,1.17021765575657
20,VC DMSO 0.3%,3,0.00411522633744856,-,J11,-2.38560627359831,1.10889741200431
21,VC DMSO 0.3%,3,0.00411522633744856,-,J23,-2.38560627359831,1.10773661831215
22,VC DMSO 0.3%,3,0.00411522633744856,-,K11,-2.38560627359831,1.08536290350201
23,VC DMSO 0.3%,3,0.00411522633744856,-,K12,-2.38560627359831,1.06850335586682
24,VC DMSO 0.3%,3,0.00411522633744856,-,K23,-2.38560627359831,1.13171689351093
25,VC DMSO 0.3%,3,0.00411522633744856,-,K24,-2.38560627359831,1.18603832492092
26,VC DMSO 0.3%,3,0.00411522633744856,-,L11,-2.38560627359831,1.08157576608207
27,VC DMSO 0.3%,3,0.00411522633744856,-,L23,-2.38560627359831,1.08813197658691
28,VC DMSO 0.3%,3,0.00411522633744856,-,M11,-2.38560627359831,1.05997071258692
29,VC DMSO 0.3%,3,0.00411522633744856,-,M12,-2.38560627359831,1.05838587395714
30,VC DMSO 0.3%,3,0.00411522633744856,-,M23,-2.38560627359831,1.1155889812884
31,VC DMSO 0.3%,3,0.00411522633744856,-,M24,-2.38560627359831,1.21586712110616
32,VC DMSO 0.3%,3,0.00411522633744856,-,N11,-2.38560627359831,1.08028074709639
33,VC DMSO 0.3%,3,0.00411522633744856,-,N23,-2.38560627359831,1.15594752663932
34,VC DMSO 0.3%,3,0.00411522633744856,-,O11,-2.38560627359831,1.15436347018424
35,VC DMSO 0.3%,3,0.00411522633744856,-,O12,-2.38560627359831,1.12272318745759
36,VC DMSO 0.3%,3,0.00411522633744856,-,O23,-2.38560627359831,1.14043185748312
37,VC DMSO 0.3%,3,0.00411522633744856,-,O24,-2.38560627359831,1.2074030485668
38,VC DMSO 0.3%,3,0.00411522633744856,-,P11,-2.38560627359831,1.13795070813098
39,VC DMSO 0.3%,3,0.00411522633744856,-,P23,-2.38560627359831,1.1651143934295
40,VC DMSO 0.3%,3,0.0123456790123457,-,A9,-1.90848501887865,1.26353456043958
41,VC DMSO 0.3%,3,0.0123456790123457,-,A10,-1.90848501887865,1.26096939239676
42,VC DMSO 0.3%,3,0.0123456790123457,-,A21,-1.90848501887865,1.40279159292897
43,VC DMSO 0.3%,3,0.0123456790123457,-,A22,-1.90848501887865,1.44097364318797
44,VC DMSO 0.3%,3,0.0123456790123457,-,B9,-1.90848501887865,1.21113597727527
45,VC DMSO 0.3%,3,0.0123456790123457,-,B21,-1.90848501887865,1.19885147092938
46,VC DMSO 0.3%,3,0.0123456790123457,-,E22,-1.90848501887865,1.15404730165612
47,VC DMSO 0.3%,3,0.0123456790123457,-,F9,-1.90848501887865,1.11412589682761
48,VC DMSO 0.3%,3,0.0123456790123457,-,F21,-1.90848501887865,1.13240478611002
49,VC DMSO 0.3%,3,0.0123456790123457,-,G9,-1.90848501887865,1.1192780609277
50,VC DMSO 0.3%,3,0.0123456790123457,-,G10,-1.90848501887865,1.14032794869089
51,VC DMSO 0.3%,3,0.0123456790123457,-,G21,-1.90848501887865,1.09845387951806
52,VC DMSO 0.3%,3,0.0123456790123457,-,G22,-1.90848501887865,1.19997745506626
53,VC DMSO 0.3%,3,0.0123456790123457,-,H9,-1.90848501887865,1.08520848296979
54,VC DMSO 0.3%,3,0.0123456790123457,-,H21,-1.90848501887865,1.12137941634682
55,VC DMSO 0.3%,3,0.0123456790123457,-,I9,-1.90848501887865,1.10638607604972
56,VC DMSO 0.3%,3,0.0123456790123457,-,I10,-1.90848501887865,1.11894882268331
57,VC DMSO 0.3%,3,0.0123456790123457,-,I21,-1.90848501887865,1.12635993872003
58,VC DMSO 0.3%,3,0.0123456790123457,-,I22,-1.90848501887865,1.15172276693077
59,VC DMSO 0.3%,3,0.0123456790123457,-,J9,-1.90848501887865,1.12134889095036
60,VC DMSO 0.3%,3,0.0123456790123457,-,J21,-1.90848501887865,1.10707636162493
61,VC DMSO 0.3%,3,0.0123456790123457,-,K9,-1.90848501887865,1.07285246271465
62,VC DMSO 0.3%,3,0.0123456790123457,-,K10,-1.90848501887865,1.03947742778778
63,VC DMSO 0.3%,3,0.0123456790123457,-,K21,-1.90848501887865,1.12709832497896
64,VC DMSO 0.3%,3,0.0123456790123457,-,K22,-1.90848501887865,1.12869896370437
65,VC DMSO 0.3%,3,0.0123456790123457,-,L9,-1.90848501887865,1.09692146995763
66,VC DMSO 0.3%,3,0.0123456790123457,-,L21,-1.90848501887865,1.08673755604893
67,VC DMSO 0.3%,3,0.0123456790123457,-,M9,-1.90848501887865,1.12025298576955
68,VC DMSO 0.3%,3,0.0123456790123457,-,M10,-1.90848501887865,1.12872410455686
69,VC DMSO 0.3%,3,0.0123456790123457,-,M21,-1.90848501887865,1.15294600803715
70,VC DMSO 0.3%,3,0.0123456790123457,-,M22,-1.90848501887865,1.08413568671183
71,VC DMSO 0.3%,3,0.0123456790123457,-,N9,-1.90848501887865,1.14085096237008
72,VC DMSO 0.3%,3,0.0123456790123457,-,N21,-1.90848501887865,1.12431010280011
73,VC DMSO 0.3%,3,0.0123456790123457,-,O9,-1.90848501887865,1.14513816003555
74,VC DMSO 0.3%,3,0.0123456790123457,-,O10,-1.90848501887865,1.14008616937067
75,VC DMSO 0.3%,3,0.0123456790123457,-,O21,-1.90848501887865,1.15491854217763
76,VC DMSO 0.3%,3,0.0123456790123457,-,O22,-1.90848501887865,1.17438397238477
77,VC DMSO 0.3%,3,0.0123456790123457,-,P9,-1.90848501887865,1.14084945476452
78,VC DMSO 0.3%,3,0.0123456790123457,-,P21,-1.90848501887865,1.17651985475265
79,VC DMSO 0.3%,3,0.037037037037037,-,A7,-1.43136376415899,1.26761136952462
80,VC DMSO 0.3%,3,0.037037037037037,-,A8,-1.43136376415899,1.22322529960435
81,VC DMSO 0.3%,3,0.037037037037037,-,A19,-1.43136376415899,1.41163005399568
82,VC DMSO 0.3%,3,0.037037037037037,-,A20,-1.43136376415899,1.45177478082446
83,VC DMSO 0.3%,3,0.037037037037037,-,B7,-1.43136376415899,1.21214795555688
84,VC DMSO 0.3%,3,0.037037037037037,-,B19,-1.43136376415899,1.1969641699087
85,VC DMSO 0.3%,3,0.037037037037037,-,E20,-1.43136376415899,1.12518174887308
86,VC DMSO 0.3%,3,0.037037037037037,-,F7,-1.43136376415899,1.1201007126017
87,VC DMSO 0.3%,3,0.037037037037037,-,F19,-1.43136376415899,1.12671875996833
88,VC DMSO 0.3%,3,0.037037037037037,-,G7,-1.43136376415899,1.09875626152188
89,VC DMSO 0.3%,3,0.037037037037037,-,G8,-1.43136376415899,1.10412413337972
90,VC DMSO 0.3%,3,0.037037037037037,-,G19,-1.43136376415899,1.08878528382447
91,VC DMSO 0.3%,3,0.037037037037037,-,G20,-1.43136376415899,1.13495416685238
92,VC DMSO 0.3%,3,0.037037037037037,-,H7,-1.43136376415899,1.05246386387562
93,VC DMSO 0.3%,3,0.037037037037037,-,H19,-1.43136376415899,1.09656416299063
94,VC DMSO 0.3%,3,0.037037037037037,-,I7,-1.43136376415899,1.11187343677402
95,VC DMSO 0.3%,3,0.037037037037037,-,I8,-1.43136376415899,1.06947712580493
96,VC DMSO 0.3%,3,0.037037037037037,-,I19,-1.43136376415899,1.06492232620638
97,VC DMSO 0.3%,3,0.037037037037037,-,I20,-1.43136376415899,1.10125833209989
98,VC DMSO 0.3%,3,0.037037037037037,-,J7,-1.43136376415899,1.06836003737529
99,VC DMSO 0.3%,3,0.037037037037037,-,J19,-1.43136376415899,1.11323970987125
100,VC DMSO 0.3%,3,0.037037037037037,-,K7,-1.43136376415899,1.11595243272158
101,VC DMSO 0.3%,3,0.037037037037037,-,K8,-1.43136376415899,1.05337067053674
102,VC DMSO 0.3%,3,0.037037037037037,-,K19,-1.43136376415899,1.12927725198884
103,VC DMSO 0.3%,3,0.037037037037037,-,K20,-1.43136376415899,1.11413350606332
104,VC DMSO 0.3%,3,0.037037037037037,-,L7,-1.43136376415899,1.04649656999625
105,VC DMSO 0.3%,3,0.037037037037037,-,L19,-1.43136376415899,1.08845117339947
106,VC DMSO 0.3%,3,0.037037037037037,-,M7,-1.43136376415899,1.05996101412144
107,VC DMSO 0.3%,3,0.037037037037037,-,M8,-1.43136376415899,1.07761483706747
108,VC DMSO 0.3%,3,0.037037037037037,-,M19,-1.43136376415899,1.11828198760653
109,VC DMSO 0.3%,3,0.037037037037037,-,M20,-1.43136376415899,1.0982098198749
110,VC DMSO 0.3%,3,0.037037037037037,-,N7,-1.43136376415899,1.11331599415601
111,VC DMSO 0.3%,3,0.037037037037037,-,N19,-1.43136376415899,1.09177745415958
112,VC DMSO 0.3%,3,0.037037037037037,-,O7,-1.43136376415899,1.14995707905398
113,VC DMSO 0.3%,3,0.037037037037037,-,O8,-1.43136376415899,1.14076700125769
114,VC DMSO 0.3%,3,0.037037037037037,-,O19,-1.43136376415899,1.09349362303517
115,VC DMSO 0.3%,3,0.037037037037037,-,O20,-1.43136376415899,1.09952651055135
116,VC DMSO 0.3%,3,0.037037037037037,-,P7,-1.43136376415899,1.13774704258122
117,VC DMSO 0.3%,3,0.037037037037037,-,P19,-1.43136376415899,1.09761075027703
118,VC DMSO 0.3%,3,0.111111111111111,-,A5,-0.954242509439325,1.17919041555
119,VC DMSO 0.3%,3,0.111111111111111,-,A6,-0.954242509439325,1.20419402308042
120,VC DMSO 0.3%,3,0.111111111111111,-,A17,-0.954242509439325,1.36723509865994
121,VC DMSO 0.3%,3,0.111111111111111,-,A18,-0.954242509439325,1.33834313329515
122,VC DMSO 0.3%,3,0.111111111111111,-,B5,-0.954242509439325,1.17168270483324
123,VC DMSO 0.3%,3,0.111111111111111,-,B17,-0.954242509439325,1.24233161928095
124,VC DMSO 0.3%,3,0.111111111111111,-,E18,-0.954242509439325,1.05697709862213
125,VC DMSO 0.3%,3,0.111111111111111,-,F5,-0.954242509439325,1.11516392581
126,VC DMSO 0.3%,3,0.111111111111111,-,F17,-0.954242509439325,1.0776352356382
127,VC DMSO 0.3%,3,0.111111111111111,-,G5,-0.954242509439325,1.08004472671812
128,VC DMSO 0.3%,3,0.111111111111111,-,G6,-0.954242509439325,1.00823235078401
129,VC DMSO 0.3%,3,0.111111111111111,-,G17,-0.954242509439325,1.19111092750218
130,VC DMSO 0.3%,3,0.111111111111111,-,G18,-0.954242509439325,1.09609198148715
131,VC DMSO 0.3%,3,0.111111111111111,-,H5,-0.954242509439325,1.03541633368263
132,VC DMSO 0.3%,3,0.111111111111111,-,H17,-0.954242509439325,1.13132969478685
133,VC DMSO 0.3%,3,0.111111111111111,-,I5,-0.954242509439325,1.08420074517649
134,VC DMSO 0.3%,3,0.111111111111111,-,I6,-0.954242509439325,1.02584873782576
135,VC DMSO 0.3%,3,0.111111111111111,-,I17,-0.954242509439325,1.10533208063439
136,VC DMSO 0.3%,3,0.111111111111111,-,I18,-0.954242509439325,1.08714679724573
137,VC DMSO 0.3%,3,0.111111111111111,-,J5,-0.954242509439325,1.08626952658016
138,VC DMSO 0.3%,3,0.111111111111111,-,J17,-0.954242509439325,1.10354126636923
139,VC DMSO 0.3%,3,0.111111111111111,-,K5,-0.954242509439325,1.03789742879436
140,VC DMSO 0.3%,3,0.111111111111111,-,K6,-0.954242509439325,1.03008099773287
141,VC DMSO 0.3%,3,0.111111111111111,-,K17,-0.954242509439325,1.12643670421468
142,VC DMSO 0.3%,3,0.111111111111111,-,K18,-0.954242509439325,1.11252935255861
143,VC DMSO 0.3%,3,0.111111111111111,-,L5,-0.954242509439325,1.08679328098879
144,VC DMSO 0.3%,3,0.111111111111111,-,L17,-0.954242509439325,1.11242002723447
145,VC DMSO 0.3%,3,0.111111111111111,-,M5,-0.954242509439325,1.05973633833589
146,VC DMSO 0.3%,3,0.111111111111111,-,M6,-0.954242509439325,1.08321382680396
147,VC DMSO 0.3%,3,0.111111111111111,-,M17,-0.954242509439325,1.13898038214141
148,VC DMSO 0.3%,3,0.111111111111111,-,M18,-0.954242509439325,1.12039609258436
149,VC DMSO 0.3%,3,0.111111111111111,-,N5,-0.954242509439325,1.1481974210431
150,VC DMSO 0.3%,3,0.111111111111111,-,N17,-0.954242509439325,1.08083925459462
151,VC DMSO 0.3%,3,0.111111111111111,-,O5,-0.954242509439325,1.16639133310923
152,VC DMSO 0.3%,3,0.111111111111111,-,O6,-0.954242509439325,1.09497040361957
153,VC DMSO 0.3%,3,0.111111111111111,-,O17,-0.954242509439325,1.11468181580604
154,VC DMSO 0.3%,3,0.111111111111111,-,O18,-0.954242509439325,1.17655146996434
155,VC DMSO 0.3%,3,0.111111111111111,-,P5,-0.954242509439325,1.17890476685522
156,VC DMSO 0.3%,3,0.111111111111111,-,P17,-0.954242509439325,1.15718205058779
157,VC DMSO 0.3%,3,0.333333333333333,-,A3,-0.477121254719662,1.1731474359776
158,VC DMSO 0.3%,3,0.333333333333333,-,A4,-0.477121254719662,1.16765808393444
159,VC DMSO 0.3%,3,0.333333333333333,-,A15,-0.477121254719662,1.31895314344745
160,VC DMSO 0.3%,3,0.333333333333333,-,A16,-0.477121254719662,1.36371099807671
161,VC DMSO 0.3%,3,0.333333333333333,-,B3,-0.477121254719662,1.12766526338575
162,VC DMSO 0.3%,3,0.333333333333333,-,B15,-0.477121254719662,1.22099709920502
163,VC DMSO 0.3%,3,0.333333333333333,-,E16,-0.477121254719662,1.11534200629213
164,VC DMSO 0.3%,3,0.333333333333333,-,F3,-0.477121254719662,1.07529771353076
165,VC DMSO 0.3%,3,0.333333333333333,-,F15,-0.477121254719662,1.16137925226815
166,VC DMSO 0.3%,3,0.333333333333333,-,G3,-0.477121254719662,1.10289335368926
167,VC DMSO 0.3%,3,0.333333333333333,-,G4,-0.477121254719662,1.01637639510251
168,VC DMSO 0.3%,3,0.333333333333333,-,G15,-0.477121254719662,1.14059871576117
169,VC DMSO 0.3%,3,0.333333333333333,-,G16,-0.477121254719662,1.17015595991988
170,VC DMSO 0.3%,3,0.333333333333333,-,H3,-0.477121254719662,1.03524672471984
171,VC DMSO 0.3%,3,0.333333333333333,-,H15,-0.477121254719662,1.1091704557815
172,VC DMSO 0.3%,3,0.333333333333333,-,I3,-0.477121254719662,0.995179594794023
173,VC DMSO 0.3%,3,0.333333333333333,-,I4,-0.477121254719662,1.00251725455809
174,VC DMSO 0.3%,3,0.333333333333333,-,I15,-0.477121254719662,1.09412042506504
175,VC DMSO 0.3%,3,0.333333333333333,-,I16,-0.477121254719662,1.10498039798184
176,VC DMSO 0.3%,3,0.333333333333333,-,J3,-0.477121254719662,1.07614920664475
177,VC DMSO 0.3%,3,0.333333333333333,-,J15,-0.477121254719662,1.08793686294357
178,VC DMSO 0.3%,3,0.333333333333333,-,K3,-0.477121254719662,1.01663897659783
179,VC DMSO 0.3%,3,0.333333333333333,-,K4,-0.477121254719662,1.05043480148073
180,VC DMSO 0.3%,3,0.333333333333333,-,K15,-0.477121254719662,1.14344211240915
181,VC DMSO 0.3%,3,0.333333333333333,-,K16,-0.477121254719662,1.10013594924882
182,VC DMSO 0.3%,3,0.333333333333333,-,L3,-0.477121254719662,1.06219158440994
183,VC DMSO 0.3%,3,0.333333333333333,-,L15,-0.477121254719662,1.08247477074536
184,VC DMSO 0.3%,3,0.333333333333333,-,M3,-0.477121254719662,1.08518605831071
185,VC DMSO 0.3%,3,0.333333333333333,-,M4,-0.477121254719662,1.08168105341547
186,VC DMSO 0.3%,3,0.333333333333333,-,M15,-0.477121254719662,1.09507436192357
187,VC DMSO 0.3%,3,0.333333333333333,-,M16,-0.477121254719662,1.0905874493581
188,VC DMSO 0.3%,3,0.333333333333333,-,N3,-0.477121254719662,1.14366548614643
189,VC DMSO 0.3%,3,0.333333333333333,-,N15,-0.477121254719662,1.08045939640755
190,VC DMSO 0.3%,3,0.333333333333333,-,O3,-0.477121254719662,1.15568478659508
191,VC DMSO 0.3%,3,0.333333333333333,-,O4,-0.477121254719662,1.08366220204747
192,VC DMSO 0.3%,3,0.333333333333333,-,O15,-0.477121254719662,1.1050071329464
193,VC DMSO 0.3%,3,0.333333333333333,-,O16,-0.477121254719662,1.17804626726959
194,VC DMSO 0.3%,3,0.333333333333333,-,P3,-0.477121254719662,1.14911394119011
195,VC DMSO 0.3%,3,0.333333333333333,-,P15,-0.477121254719662,1.12872463360958
196,VC DMSO 0.3%,3,1,-,A1,0,1.10698943564767
197,VC DMSO 0.3%,3,1,-,A2,0,1.12637944719154
198,VC DMSO 0.3%,3,1,-,A13,0,1.31196589766639
199,VC DMSO 0.3%,3,1,-,A14,0,1.3018064776193
200,VC DMSO 0.3%,3,1,-,B1,0,1.10785249532287
201,VC DMSO 0.3%,3,1,-,B13,0,1.04937939776155
202,VC DMSO 0.3%,3,1,-,E14,0,1.14661880643212
203,VC DMSO 0.3%,3,1,-,F1,0,1.09983809256508
204,VC DMSO 0.3%,3,1,-,F13,0,1.168095946828
205,VC DMSO 0.3%,3,1,-,G1,0,1.09742325449224
206,VC DMSO 0.3%,3,1,-,G2,0,1.05380624754423
207,VC DMSO 0.3%,3,1,-,G13,0,1.12048261523541
208,VC DMSO 0.3%,3,1,-,G14,0,1.17338755915696
209,VC DMSO 0.3%,3,1,-,H1,0,1.07125661633907
210,VC DMSO 0.3%,3,1,-,H13,0,1.11695746962006
211,VC DMSO 0.3%,3,1,-,I1,0,1.10511453621254
212,VC DMSO 0.3%,3,1,-,I2,0,1.01832017514398
213,VC DMSO 0.3%,3,1,-,I13,0,1.11132555928574
214,VC DMSO 0.3%,3,1,-,I14,0,1.13520097050455
215,VC DMSO 0.3%,3,1,-,J1,0,1.10496100271982
216,VC DMSO 0.3%,3,1,-,J13,0,1.12959329673754
217,VC DMSO 0.3%,3,1,-,K1,0,1.10497778053382
218,VC DMSO 0.3%,3,1,-,K2,0,1.04719023405432
219,VC DMSO 0.3%,3,1,-,K13,0,1.13777914679117
220,VC DMSO 0.3%,3,1,-,K14,0,1.10974582704393
221,VC DMSO 0.3%,3,1,-,L1,0,1.15049195553052
222,VC DMSO 0.3%,3,1,-,L13,0,1.1066155789546
223,VC DMSO 0.3%,3,1,-,M1,0,1.13413958392782
224,VC DMSO 0.3%,3,1,-,M2,0,1.12217435728498
225,VC DMSO 0.3%,3,1,-,M13,0,1.06593265446656
226,VC DMSO 0.3%,3,1,-,M14,0,1.09328652170243
227,VC DMSO 0.3%,3,1,-,N1,0,1.15731561136662
228,VC DMSO 0.3%,3,1,-,N13,0,1.07983555340128
229,VC DMSO 0.3%,3,1,-,O1,0,1.19955947865823
230,VC DMSO 0.3%,3,1,-,O2,0,1.06883130652706
231,VC DMSO 0.3%,3,1,-,O13,0,1.19072471762271
232,VC DMSO 0.3%,3,1,-,O14,0,1.10993192676372
233,VC DMSO 0.3%,3,1,-,P1,0,1.16923736472905
234,VC DMSO 0.3%,3,1,-,P13,0,1.20044299726402
235,VC DMSO 0.3%,3,0.00411522633744856,Mo_65,E23,-2.38560627359831,1.0777047443208
236,VC DMSO 0.3%,3,0.0123456790123457,Mo_65,E21,-1.90848501887865,1.05142880838093
237,VC DMSO 0.3%,3,0.037037037037037,Mo_65,E19,-1.43136376415899,1.06456647427344
238,VC DMSO 0.3%,3,0.111111111111111,Mo_65,E17,-0.954242509439325,1.02999001262501
239,VC DMSO 0.3%,3,0.333333333333333,Mo_65,E15,-0.477121254719662,1.02351990197408
240,VC DMSO 0.3%,3,1,Mo_65,E13,0,1.04242993836134
241,VC DMSO 0.3%,3,0.00411522633744856,Pt_48,C11,-2.38560627359831,1.0567521919671
242,VC DMSO 0.3%,3,0.0123456790123457,Pt_48,C9,-1.90848501887865,0.99825333715958
243,VC DMSO 0.3%,3,0.037037037037037,Pt_48,C7,-1.43136376415899,1.03574038403935
244,VC DMSO 0.3%,3,0.111111111111111,Pt_48,C5,-0.954242509439325,0.985787677820315
245,VC DMSO 0.3%,3,0.333333333333333,Pt_48,C3,-0.477121254719662,0.96750318258175
246,VC DMSO 0.3%,3,1,Pt_48,C1,0,0.953323430245172
247,VC DMSO 0.3%,3,0.00411522633744856,Sb_24,C24,-2.38560627359831,1.07090320911928
248,VC DMSO 0.3%,3,0.0123456790123457,Sb_24,C22,-1.90848501887865,1.09500568937792
249,VC DMSO 0.3%,3,0.037037037037037,Sb_24,C20,-1.43136376415899,1.12203597272469
250,VC DMSO 0.3%,3,0.111111111111111,Sb_24,C18,-0.954242509439325,1.06259686355259
251,VC DMSO 0.3%,3,0.333333333333333,Sb_24,C16,-0.477121254719662,1.03738878409816
252,VC DMSO 0.3%,3,1,Sb_24,C14,0,1.03699191444605
253,VC DMSO 0.3%,3,0.00411522633744856,Sb_25,D11,-2.38560627359831,1.05456890180211
254,VC DMSO 0.3%,3,0.0123456790123457,Sb_25,D9,-1.90848501887865,1.02193146901239
255,VC DMSO 0.3%,3,0.037037037037037,Sb_25,D7,-1.43136376415899,1.00859804471092
256,VC DMSO 0.3%,3,0.111111111111111,Sb_25,D5,-0.954242509439325,1.32702580236477
257,VC DMSO 0.3%,3,0.333333333333333,Sb_25,D3,-0.477121254719662,0.915688807139876
258,VC DMSO 0.3%,3,1,Sb_25,D1,0,0.476216388886143
259,VC DMSO 0.3%,3,0.00411522633744856,Sb_26,D23,-2.38560627359831,1.10378620581984
260,VC DMSO 0.3%,3,0.0123456790123457,Sb_26,D21,-1.90848501887865,1.126498727441
261,VC DMSO 0.3%,3,0.037037037037037,Sb_26,D19,-1.43136376415899,1.03657955289516
262,VC DMSO 0.3%,3,0.111111111111111,Sb_26,D17,-0.954242509439325,1.04427185767325
263,VC DMSO 0.3%,3,0.333333333333333,Sb_26,D15,-0.477121254719662,1.0049235104055
264,VC DMSO 0.3%,3,1,Sb_26,D13,0,0.907420889938101
265,VC DMSO 0.3%,3,0.00411522633744856,Sb_44,E11,-2.38560627359831,1.01023837713292
266,VC DMSO 0.3%,3,0.0123456790123457,Sb_44,E9,-1.90848501887865,1.02002205292027
267,VC DMSO 0.3%,3,0.037037037037037,Sb_44,E7,-1.43136376415899,1.00691302207599
268,VC DMSO 0.3%,3,0.111111111111111,Sb_44,E5,-0.954242509439325,0.943465128261007
269,VC DMSO 0.3%,3,0.333333333333333,Sb_44,E3,-0.477121254719662,0.917198092200717
270,VC DMSO 0.3%,3,1,Sb_44,E1,0,1.01620005726776
271,VC DMSO 0.3%,3,0.00411522633744856,Sp_35,C12,-2.38560627359831,1.06657953463144
272,VC DMSO 0.3%,3,0.0123456790123457,Sp_35,C10,-1.90848501887865,1.03675997878873
273,VC DMSO 0.3%,3,0.037037037037037,Sp_35,C8,-1.43136376415899,0.951770316420553
274,VC DMSO 0.3%,3,0.111111111111111,Sp_35,C6,-0.954242509439325,0.929106844551415
275,VC DMSO 0.3%,3,0.333333333333333,Sp_35,C4,-0.477121254719662,0.876364902831197
276,VC DMSO 0.3%,3,1,Sp_35,C2,0,0.91145019220249
277,VC DMSO 0.3%,3,0.00411522633744856,Sp_36,C23,-2.38560627359831,1.04492403976976
278,VC DMSO 0.3%,3,0.0123456790123457,Sp_36,C21,-1.90848501887865,1.06837320834035
279,VC DMSO 0.3%,3,0.037037037037037,Sp_36,C19,-1.43136376415899,1.02071409505066
280,VC DMSO 0.3%,3,0.111111111111111,Sp_36,C17,-0.954242509439325,0.949086404134894
281,VC DMSO 0.3%,3,0.333333333333333,Sp_36,C15,-0.477121254719662,0.879789779047504
282,VC DMSO 0.3%,3,1,Sp_36,C13,0,0.608363134119486
283,VC DMSO 0.3%,3,0.00411522633744856,Tt_07,E12,-2.38560627359831,0.994722981682228
284,VC DMSO 0.3%,3,0.0123456790123457,Tt_07,E10,-1.90848501887865,1.01780821288109
285,VC DMSO 0.3%,3,0.037037037037037,Tt_07,E8,-1.43136376415899,1.01659147728739
286,VC DMSO 0.3%,3,0.111111111111111,Tt_07,E6,-0.954242509439325,0.953323428854392
287,VC DMSO 0.3%,3,0.333333333333333,Tt_07,E4,-0.477121254719662,0.898377310512811
288,VC DMSO 0.3%,3,1,Tt_07,E2,0,0.947353585118915
