"","vc","conc","cond","log10conc","Mm_in_infection_median","Dd_in_infection_median","Mm_in_infection_mad","Dd_in_infection_mad","Mm_in_infection_mean","Dd_in_infection_mean","Mm_in_infection_sd","Dd_in_infection_sd"
"144","VC DMSO 0.3%",1,"Ko_22",0,1.06888058336074,1.08058222276074,0,0,1.06888058336074,1.08058222276074,NA,NA
"145","VC DMSO 0.3%",0.00411522633744856,"Ko_25",-2.38560627359831,1.1763347202594,1.08835565306402,0,0,1.1763347202594,1.08835565306402,NA,NA
"146","VC DMSO 0.3%",0.0123456790123457,"Ko_25",-1.90848501887865,0.983903969751966,1.0355324276063,0,0,0.983903969751966,1.0355324276063,NA,NA
"147","VC DMSO 0.3%",0.037037037037037,"Ko_25",-1.43136376415899,1.01625839675604,1.10254052267782,0,0,1.01625839675604,1.10254052267782,NA,NA
"148","VC DMSO 0.3%",0.111111111111111,"Ko_25",-0.954242509439325,0.979335879294958,1.03924479765542,0,0,0.979335879294958,1.03924479765542,NA,NA
"149","VC DMSO 0.3%",0.333333333333333,"Ko_25",-0.477121254719663,0.898478600697888,1.13505046217199,0,0,0.898478600697888,1.13505046217199,NA,NA
"150","VC DMSO 0.3%",1,"Ko_25",0,0.260764078488161,0.751708883736747,0,0,0.260764078488161,0.751708883736747,NA,NA
"151","VC DMSO 0.3%",0.00411522633744856,"Ko_26",-2.38560627359831,1.21572082215201,1.07208898904386,0,0,1.21572082215201,1.07208898904386,NA,NA
"152","VC DMSO 0.3%",0.0123456790123457,"Ko_26",-1.90848501887865,1.1984089464478,1.08736014929607,0,0,1.1984089464478,1.08736014929607,NA,NA
"153","VC DMSO 0.3%",0.037037037037037,"Ko_26",-1.43136376415899,1.0927030592884,1.07499188435553,0,0,1.0927030592884,1.07499188435553,NA,NA
"154","VC DMSO 0.3%",0.111111111111111,"Ko_26",-0.954242509439325,1.14045727023877,0.9771339744856,0,0,1.14045727023877,0.9771339744856,NA,NA
"155","VC DMSO 0.3%",0.333333333333333,"Ko_26",-0.477121254719663,1.08826724369847,1.00302101048706,0,0,1.08826724369847,1.00302101048706,NA,NA
"156","VC DMSO 0.3%",1,"Ko_26",0,0.594721191718061,1.16044344207632,0,0,0.594721191718061,1.16044344207632,NA,NA
"157","VC DMSO 0.3%",0.00411522633744856,"Ko_29",-2.38560627359831,0.911316475803377,0.95939615453266,0,0,0.911316475803377,0.95939615453266,NA,NA
"158","VC DMSO 0.3%",0.0123456790123457,"Ko_29",-1.90848501887865,0.977362978945854,0.97504060736108,0,0,0.977362978945854,0.97504060736108,NA,NA
"159","VC DMSO 0.3%",0.037037037037037,"Ko_29",-1.43136376415899,1.15079214174076,0.936469749844079,0,0,1.15079214174076,0.936469749844079,NA,NA
"160","VC DMSO 0.3%",0.111111111111111,"Ko_29",-0.954242509439325,1.20535432316159,1.04494193197281,0,0,1.20535432316159,1.04494193197281,NA,NA
"161","VC DMSO 0.3%",0.333333333333333,"Ko_29",-0.477121254719663,0.538199161909405,1.1487752852038,0,0,0.538199161909405,1.1487752852038,NA,NA
"162","VC DMSO 0.3%",1,"Ko_29",0,-0.20224848843876,-0.0928089132882154,0,0,-0.20224848843876,-0.0928089132882154,NA,NA
"163","VC DMSO 0.3%",0.00411522633744856,"Ko_30",-2.38560627359831,0.871004389504303,0.855265769351805,0,0,0.871004389504303,0.855265769351805,NA,NA
"164","VC DMSO 0.3%",0.0123456790123457,"Ko_30",-1.90848501887865,1.09142814129724,0.943271075270661,0,0,1.09142814129724,0.943271075270661,NA,NA
"165","VC DMSO 0.3%",0.037037037037037,"Ko_30",-1.43136376415899,1.18093449031396,0.95926340448961,0,0,1.18093449031396,0.95926340448961,NA,NA
"166","VC DMSO 0.3%",0.111111111111111,"Ko_30",-0.954242509439325,1.18212045530825,0.898811007695022,0,0,1.18212045530825,0.898811007695022,NA,NA
"167","VC DMSO 0.3%",0.333333333333333,"Ko_30",-0.477121254719663,-0.188526409464335,-0.0498529973407301,0,0,-0.188526409464335,-0.0498529973407301,NA,NA
"168","VC DMSO 0.3%",1,"Ko_30",0,-0.197617370639423,-0.101836931759584,0,0,-0.197617370639423,-0.101836931759584,NA,NA
"169","VC DMSO 0.3%",0.00411522633744856,"Ko_43",-2.38560627359831,0.566063291875608,1.03966271899158,0,0,0.566063291875608,1.03966271899158,NA,NA
"170","VC DMSO 0.3%",0.0123456790123457,"Ko_43",-1.90848501887865,1.16885214796681,1.06829910488715,0,0,1.16885214796681,1.06829910488715,NA,NA
"171","VC DMSO 0.3%",0.037037037037037,"Ko_43",-1.43136376415899,0.647603836120343,1.15506552305085,0,0,0.647603836120343,1.15506552305085,NA,NA
"172","VC DMSO 0.3%",0.111111111111111,"Ko_43",-0.954242509439325,0.201841167965301,0.751990051476286,0,0,0.201841167965301,0.751990051476286,NA,NA
"173","VC DMSO 0.3%",0.333333333333333,"Ko_43",-0.477121254719663,-0.201253459458812,-0.138568037442836,0,0,-0.201253459458812,-0.138568037442836,NA,NA
"174","VC DMSO 0.3%",1,"Ko_43",0,-0.227500218577155,-0.280410478243858,0,0,-0.227500218577155,-0.280410478243858,NA,NA
"175","VC DMSO 0.3%",0.00411522633744856,"Ko_44",-2.38560627359831,0.998621628965894,0.946791378199456,0,0,0.998621628965894,0.946791378199456,NA,NA
"176","VC DMSO 0.3%",0.0123456790123457,"Ko_44",-1.90848501887865,0.933677420039247,0.98225417638829,0,0,0.933677420039247,0.98225417638829,NA,NA
"177","VC DMSO 0.3%",0.037037037037037,"Ko_44",-1.43136376415899,1.11349338552026,1.05101967802443,0,0,1.11349338552026,1.05101967802443,NA,NA
"178","VC DMSO 0.3%",0.111111111111111,"Ko_44",-0.954242509439325,1.39133534785881,1.095490516573,0,0,1.39133534785881,1.095490516573,NA,NA
"179","VC DMSO 0.3%",0.333333333333333,"Ko_44",-0.477121254719663,0.818778481726477,1.23346273317334,0,0,0.818778481726477,1.23346273317334,NA,NA
"180","VC DMSO 0.3%",1,"Ko_44",0,-0.234307300450122,0.0147148490694938,0,0,-0.234307300450122,0.0147148490694938,NA,NA
"181","VC DMSO 0.3%",0.00411522633744856,"Ko_58",-2.38560627359831,1.13018571953569,1.10933205474339,0,0,1.13018571953569,1.10933205474339,NA,NA
"182","VC DMSO 0.3%",0.0123456790123457,"Ko_58",-1.90848501887865,1.08399993252144,1.01192894476573,0,0,1.08399993252144,1.01192894476573,NA,NA
"183","VC DMSO 0.3%",0.037037037037037,"Ko_58",-1.43136376415899,1.10102927810524,1.09638795914126,0,0,1.10102927810524,1.09638795914126,NA,NA
"184","VC DMSO 0.3%",0.111111111111111,"Ko_58",-0.954242509439325,1.08164998160782,1.02696765407689,0,0,1.08164998160782,1.02696765407689,NA,NA
"185","VC DMSO 0.3%",0.333333333333333,"Ko_58",-0.477121254719663,1.06453817746806,1.15246066316372,0,0,1.06453817746806,1.15246066316372,NA,NA
"186","VC DMSO 0.3%",1,"Ko_58",0,0.794178732570418,1.31705927141746,0,0,0.794178732570418,1.31705927141746,NA,NA
"187","VC DMSO 0.3%",0.00411522633744856,"Mo_07",-2.38560627359831,1.0713500067554,1.10308008341999,0,0,1.0713500067554,1.10308008341999,NA,NA
"188","VC DMSO 0.3%",0.0123456790123457,"Mo_07",-1.90848501887865,1.10777704609576,1.14952107550774,0,0,1.10777704609576,1.14952107550774,NA,NA
"189","VC DMSO 0.3%",0.037037037037037,"Mo_07",-1.43136376415899,1.0371399523302,1.08249712139843,0,0,1.0371399523302,1.08249712139843,NA,NA
"190","VC DMSO 0.3%",0.111111111111111,"Mo_07",-0.954242509439325,1.05013828236206,1.0436817591751,0,0,1.05013828236206,1.0436817591751,NA,NA
"191","VC DMSO 0.3%",0.333333333333333,"Mo_07",-0.477121254719663,0.932265553816425,1.0399780772855,0,0,0.932265553816425,1.0399780772855,NA,NA
"192","VC DMSO 0.3%",1,"Mo_07",0,0.851983211508217,1.01823252951553,0,0,0.851983211508217,1.01823252951553,NA,NA
"193","VC DMSO 0.3%",0.00411522633744856,"Mo_62",-2.38560627359831,0.47962802903172,0.973355644081029,0,0,0.47962802903172,0.973355644081029,NA,NA
"194","VC DMSO 0.3%",0.0123456790123457,"Mo_62",-1.90848501887865,0.670092658859792,0.965774272277158,0,0,0.670092658859792,0.965774272277158,NA,NA
"195","VC DMSO 0.3%",0.037037037037037,"Mo_62",-1.43136376415899,0.972186385704062,0.907104215461559,0,0,0.972186385704062,0.907104215461559,NA,NA
"196","VC DMSO 0.3%",0.111111111111111,"Mo_62",-0.954242509439325,1.06710809191403,1.02217954539101,0,0,1.06710809191403,1.02217954539101,NA,NA
"197","VC DMSO 0.3%",0.333333333333333,"Mo_62",-0.477121254719663,0.0464705166877096,0.215204259872033,0,0,0.0464705166877096,0.215204259872033,NA,NA
"198","VC DMSO 0.3%",1,"Mo_62",0,-0.240786404829202,-0.149365759353957,0,0,-0.240786404829202,-0.149365759353957,NA,NA
"199","VC DMSO 0.3%",0.00411522633744856,"Mo_63",-2.38560627359831,0.884602059344978,0.772720050123527,0,0,0.884602059344978,0.772720050123527,NA,NA
"200","VC DMSO 0.3%",0.0123456790123457,"Mo_63",-1.90848501887865,0.931812177115659,0.822522234058895,0,0,0.931812177115659,0.822522234058895,NA,NA
"201","VC DMSO 0.3%",0.037037037037037,"Mo_63",-1.43136376415899,0.593261475617443,1.1475376285155,0,0,0.593261475617443,1.1475376285155,NA,NA
"202","VC DMSO 0.3%",0.111111111111111,"Mo_63",-0.954242509439325,0.281632348981328,0.870180394365064,0,0,0.281632348981328,0.870180394365064,NA,NA
"203","VC DMSO 0.3%",0.333333333333333,"Mo_63",-0.477121254719663,-0.201797100112006,-0.132667418463454,0,0,-0.201797100112006,-0.132667418463454,NA,NA
"204","VC DMSO 0.3%",1,"Mo_63",0,-0.212517798450022,-0.157844053022736,0,0,-0.212517798450022,-0.157844053022736,NA,NA
"205","VC DMSO 0.3%",0.00411522633744856,"Mo_64",-2.38560627359831,0.936351566422261,1.16476554885118,0,0,0.936351566422261,1.16476554885118,NA,NA
"206","VC DMSO 0.3%",0.0123456790123457,"Mo_64",-1.90848501887865,0.881342672781838,1.09344800078587,0,0,0.881342672781838,1.09344800078587,NA,NA
"207","VC DMSO 0.3%",0.037037037037037,"Mo_64",-1.43136376415899,0.505615696159733,1.11764617168053,0,0,0.505615696159733,1.11764617168053,NA,NA
"208","VC DMSO 0.3%",0.111111111111111,"Mo_64",-0.954242509439325,0.610008751835075,1.09162546492214,0,0,0.610008751835075,1.09162546492214,NA,NA
"209","VC DMSO 0.3%",0.333333333333333,"Mo_64",-0.477121254719663,-0.213609130554226,-0.189447499710626,0,0,-0.213609130554226,-0.189447499710626,NA,NA
"210","VC DMSO 0.3%",1,"Mo_64",0,-0.215520144476297,-0.323668165921044,0,0,-0.215520144476297,-0.323668165921044,NA,NA
"211","VC DMSO 0.3%",0.00411522633744856,"Mo_65",-2.38560627359831,0.929122954743749,0.849252037052714,0,0,0.929122954743749,0.849252037052714,NA,NA
"212","VC DMSO 0.3%",0.0123456790123457,"Mo_65",-1.90848501887865,0.972296423693223,0.933220509216636,0,0,0.972296423693223,0.933220509216636,NA,NA
"213","VC DMSO 0.3%",0.037037037037037,"Mo_65",-1.43136376415899,1.10781831376992,0.977317215511736,0,0,1.10781831376992,0.977317215511736,NA,NA
"214","VC DMSO 0.3%",0.111111111111111,"Mo_65",-0.954242509439325,1.10253708543112,1.01107239120389,0,0,1.10253708543112,1.01107239120389,NA,NA
"215","VC DMSO 0.3%",0.333333333333333,"Mo_65",-0.477121254719663,0.912687170342502,1.26033275192379,0,0,0.912687170342502,1.26033275192379,NA,NA
"216","VC DMSO 0.3%",1,"Mo_65",0,0.660905024311493,1.13336487818595,0,0,0.660905024311493,1.13336487818595,NA,NA
"217","VC DMSO 0.3%",0.00411522633744856,"Mo_71",-2.38560627359831,1.07086623398679,1.03884733202966,0,0,1.07086623398679,1.03884733202966,NA,NA
"218","VC DMSO 0.3%",0.0123456790123457,"Mo_71",-1.90848501887865,1.05532862966685,1.08972659946474,0,0,1.05532862966685,1.08972659946474,NA,NA
"219","VC DMSO 0.3%",0.037037037037037,"Mo_71",-1.43136376415899,1.04771052431637,1.0747107252369,0,0,1.04771052431637,1.0747107252369,NA,NA
"220","VC DMSO 0.3%",0.111111111111111,"Mo_71",-0.954242509439325,0.706076518429838,1.06662239872081,0,0,0.706076518429838,1.06662239872081,NA,NA
"221","VC DMSO 0.3%",0.333333333333333,"Mo_71",-0.477121254719663,0.343932958434967,0.35329139846033,0,0,0.343932958434967,0.35329139846033,NA,NA
"222","VC DMSO 0.3%",1,"Mo_71",0,0.115653286274454,-0.198022170052042,0,0,0.115653286274454,-0.198022170052042,NA,NA
"223","VC DMSO 0.3%",0.00411522633744856,"Mo_72",-2.38560627359831,1.07626388505228,1.01595674724866,0,0,1.07626388505228,1.01595674724866,NA,NA
"224","VC DMSO 0.3%",0.0123456790123457,"Mo_72",-1.90848501887865,1.11871670143748,1.03874696214856,0,0,1.11871670143748,1.03874696214856,NA,NA
"225","VC DMSO 0.3%",0.037037037037037,"Mo_72",-1.43136376415899,0.971037887161344,1.15465671402331,0,0,0.971037887161344,1.15465671402331,NA,NA
"226","VC DMSO 0.3%",0.111111111111111,"Mo_72",-0.954242509439325,0.688939764995749,1.08546055795751,0,0,0.688939764995749,1.08546055795751,NA,NA
"227","VC DMSO 0.3%",0.333333333333333,"Mo_72",-0.477121254719663,0.204073138364056,0.0504914210278195,0,0,0.204073138364056,0.0504914210278195,NA,NA
"228","VC DMSO 0.3%",1,"Mo_72",0,-0.220071266560868,-0.245649933007035,0,0,-0.220071266560868,-0.245649933007035,NA,NA
"229","VC DMSO 0.3%",0.00411522633744856,"Pf_62",-2.38560627359831,0.978185897013839,0.837258897495213,0,0,0.978185897013839,0.837258897495213,NA,NA
"230","VC DMSO 0.3%",0.0123456790123457,"Pf_62",-1.90848501887865,0.9841529086932,0.918206007438687,0,0,0.9841529086932,0.918206007438687,NA,NA
"231","VC DMSO 0.3%",0.037037037037037,"Pf_62",-1.43136376415899,0.914158575339729,1.04453373330616,0,0,0.914158575339729,1.04453373330616,NA,NA
"232","VC DMSO 0.3%",0.111111111111111,"Pf_62",-0.954242509439325,0.929793141004288,1.04987754281386,0,0,0.929793141004288,1.04987754281386,NA,NA
"233","VC DMSO 0.3%",0.333333333333333,"Pf_62",-0.477121254719663,1.17234543039331,0.975833021305014,0,0,1.17234543039331,0.975833021305014,NA,NA
"234","VC DMSO 0.3%",1,"Pf_62",0,1.08555315156719,1.03020023047296,0,0,1.08555315156719,1.03020023047296,NA,NA
"235","VC DMSO 0.3%",0.00411522633744856,"Pf_63",-2.38560627359831,0.604905168944448,0.816984476346902,0,0,0.604905168944448,0.816984476346902,NA,NA
"236","VC DMSO 0.3%",0.0123456790123457,"Pf_63",-1.90848501887865,0.824026840185915,0.878167700982951,0,0,0.824026840185915,0.878167700982951,NA,NA
"237","VC DMSO 0.3%",0.037037037037037,"Pf_63",-1.43136376415899,0.648457279157655,1.0148704100573,0,0,0.648457279157655,1.0148704100573,NA,NA
"238","VC DMSO 0.3%",0.111111111111111,"Pf_63",-0.954242509439325,0.487482205115338,0.924887293501338,0,0,0.487482205115338,0.924887293501338,NA,NA
"239","VC DMSO 0.3%",0.333333333333333,"Pf_63",-0.477121254719663,0.549143208129463,1.09417836137367,0,0,0.549143208129463,1.09417836137367,NA,NA
"240","VC DMSO 0.3%",1,"Pf_63",0,0.33691241844091,1.08135210507761,0,0,0.33691241844091,1.08135210507761,NA,NA
"241","VC DMSO 0.3%",0.00411522633744856,"Pf_64",-2.38560627359831,0.891066954391975,1.03654253175824,0,0,0.891066954391975,1.03654253175824,NA,NA
"242","VC DMSO 0.3%",0.0123456790123457,"Pf_64",-1.90848501887865,0.830712987780131,1.10176264877146,0,0,0.830712987780131,1.10176264877146,NA,NA
"243","VC DMSO 0.3%",0.037037037037037,"Pf_64",-1.43136376415899,0.673832425614085,1.07033459979998,0,0,0.673832425614085,1.07033459979998,NA,NA
"244","VC DMSO 0.3%",0.111111111111111,"Pf_64",-0.954242509439325,0.631967186091302,1.01831159883643,0,0,0.631967186091302,1.01831159883643,NA,NA
"245","VC DMSO 0.3%",0.333333333333333,"Pf_64",-0.477121254719663,0.691704027231608,0.887323550402481,0,0,0.691704027231608,0.887323550402481,NA,NA
"246","VC DMSO 0.3%",1,"Pf_64",0,0.589143393967012,0.949449461900161,0,0,0.589143393967012,0.949449461900161,NA,NA
"247","VC DMSO 0.3%",0.00411522633744856,"Pf_68",-2.38560627359831,0.841371640621194,0.934286082068788,0,0,0.841371640621194,0.934286082068788,NA,NA
"248","VC DMSO 0.3%",0.0123456790123457,"Pf_68",-1.90848501887865,0.927306189749885,0.924115221471706,0,0,0.927306189749885,0.924115221471706,NA,NA
"249","VC DMSO 0.3%",0.037037037037037,"Pf_68",-1.43136376415899,1.08638115164489,0.885339930991911,0,0,1.08638115164489,0.885339930991911,NA,NA
"250","VC DMSO 0.3%",0.111111111111111,"Pf_68",-0.954242509439325,0.724568961721363,0.965651139728425,0,0,0.724568961721363,0.965651139728425,NA,NA
"251","VC DMSO 0.3%",0.333333333333333,"Pf_68",-0.477121254719663,0.622178941917404,0.570260340950416,0,0,0.622178941917404,0.570260340950416,NA,NA
"252","VC DMSO 0.3%",1,"Pf_68",0,0.695417174457394,0.941047716796334,0,0,0.695417174457394,0.941047716796334,NA,NA
"253","VC DMSO 0.3%",0.00411522633744856,"Pf_70",-2.38560627359831,0.595992536121167,1.08524646439581,0,0,0.595992536121167,1.08524646439581,NA,NA
"254","VC DMSO 0.3%",0.0123456790123457,"Pf_70",-1.90848501887865,0.540546905042232,1.04743722690942,0,0,0.540546905042232,1.04743722690942,NA,NA
"255","VC DMSO 0.3%",0.037037037037037,"Pf_70",-1.43136376415899,0.570022550437651,0.963857961533357,0,0,0.570022550437651,0.963857961533357,NA,NA
"256","VC DMSO 0.3%",0.111111111111111,"Pf_70",-0.954242509439325,0.330428969807436,0.858617391982238,0,0,0.330428969807436,0.858617391982238,NA,NA
"257","VC DMSO 0.3%",0.333333333333333,"Pf_70",-0.477121254719663,-0.124410510527478,-0.186849131373538,0,0,-0.124410510527478,-0.186849131373538,NA,NA
"258","VC DMSO 0.3%",1,"Pf_70",0,-0.191031768948218,-0.358009924281703,0,0,-0.191031768948218,-0.358009924281703,NA,NA
"259","VC DMSO 0.3%",0.00411522633744856,"Pf_71",-2.38560627359831,0.907294497068508,0.910359376934374,0,0,0.907294497068508,0.910359376934374,NA,NA
"260","VC DMSO 0.3%",0.0123456790123457,"Pf_71",-1.90848501887865,0.796586236627023,1.02010218213567,0,0,0.796586236627023,1.02010218213567,NA,NA
"261","VC DMSO 0.3%",0.037037037037037,"Pf_71",-1.43136376415899,0.683093986536888,0.962413482164239,0,0,0.683093986536888,0.962413482164239,NA,NA
"262","VC DMSO 0.3%",0.111111111111111,"Pf_71",-0.954242509439325,0.63303859057402,0.891407604364825,0,0,0.63303859057402,0.891407604364825,NA,NA
"263","VC DMSO 0.3%",0.333333333333333,"Pf_71",-0.477121254719663,0.190386189158913,0.830414984741687,0,0,0.190386189158913,0.830414984741687,NA,NA
"264","VC DMSO 0.3%",1,"Pf_71",0,-0.225031936097794,-0.241471300695212,0,0,-0.225031936097794,-0.241471300695212,NA,NA
"265","VC DMSO 0.3%",0.00411522633744856,"Pf_72",-2.38560627359831,0.87591666338905,0.875758303133029,0,0,0.87591666338905,0.875758303133029,NA,NA
"266","VC DMSO 0.3%",0.0123456790123457,"Pf_72",-1.90848501887865,0.784571186341634,0.902593674420536,0,0,0.784571186341634,0.902593674420536,NA,NA
"267","VC DMSO 0.3%",0.037037037037037,"Pf_72",-1.43136376415899,1.04514345667347,0.915311177856394,0,0,1.04514345667347,0.915311177856394,NA,NA
"268","VC DMSO 0.3%",0.111111111111111,"Pf_72",-0.954242509439325,1.02019442013928,1.00382378332413,0,0,1.02019442013928,1.00382378332413,NA,NA
"269","VC DMSO 0.3%",0.333333333333333,"Pf_72",-0.477121254719663,1.12957563153686,0.972307888938861,0,0,1.12957563153686,0.972307888938861,NA,NA
"270","VC DMSO 0.3%",1,"Pf_72",0,0.686378283998177,1.01693962137411,0,0,0.686378283998177,1.01693962137411,NA,NA
"271","VC DMSO 0.3%",0.00411522633744856,"Pf_84",-2.38560627359831,0.646857288069959,0.791101938739611,0,0,0.646857288069959,0.791101938739611,NA,NA
"272","VC DMSO 0.3%",0.0123456790123457,"Pf_84",-1.90848501887865,0.92815887034861,0.922417595789668,0,0,0.92815887034861,0.922417595789668,NA,NA
"273","VC DMSO 0.3%",0.037037037037037,"Pf_84",-1.43136376415899,0.968522484331758,1.06400317293862,0,0,0.968522484331758,1.06400317293862,NA,NA
"274","VC DMSO 0.3%",0.111111111111111,"Pf_84",-0.954242509439325,1.01835588999208,1.10885384044221,0,0,1.01835588999208,1.10885384044221,NA,NA
"275","VC DMSO 0.3%",0.333333333333333,"Pf_84",-0.477121254719663,0.858220310200553,1.08873353196776,0,0,0.858220310200553,1.08873353196776,NA,NA
"276","VC DMSO 0.3%",1,"Pf_84",0,0.468188384017203,0.501474540504553,0,0,0.468188384017203,0.501474540504553,NA,NA
"277","VC DMSO 0.3%",0.00411522633744856,"Pt_46",-2.38560627359831,0.583905339398839,0.924897943781441,0,0,0.583905339398839,0.924897943781441,NA,NA
"278","VC DMSO 0.3%",0.0123456790123457,"Pt_46",-1.90848501887865,0.58235164314333,0.881425522870564,0,0,0.58235164314333,0.881425522870564,NA,NA
"279","VC DMSO 0.3%",0.037037037037037,"Pt_46",-1.43136376415899,0.497904726886395,0.844163553225589,0,0,0.497904726886395,0.844163553225589,NA,NA
"280","VC DMSO 0.3%",0.111111111111111,"Pt_46",-0.954242509439325,0.487166865452417,0.925612757408626,0,0,0.487166865452417,0.925612757408626,NA,NA
"281","VC DMSO 0.3%",0.333333333333333,"Pt_46",-0.477121254719663,0.489065386900518,0.752333926037428,0,0,0.489065386900518,0.752333926037428,NA,NA
"282","VC DMSO 0.3%",1,"Pt_46",0,0.232712221331885,0.565932528853096,0,0,0.232712221331885,0.565932528853096,NA,NA
"283","VC DMSO 0.3%",0.00411522633744856,"Pt_47",-2.38560627359831,0.234766606619327,0.489141924777449,0,0,0.234766606619327,0.489141924777449,NA,NA
"284","VC DMSO 0.3%",0.0123456790123457,"Pt_47",-1.90848501887865,0.327509586972729,0.608940694450609,0,0,0.327509586972729,0.608940694450609,NA,NA
"285","VC DMSO 0.3%",0.037037037037037,"Pt_47",-1.43136376415899,0.375958862170771,0.622664470903172,0,0,0.375958862170771,0.622664470903172,NA,NA
"286","VC DMSO 0.3%",0.111111111111111,"Pt_47",-0.954242509439325,0.423065255382604,0.636138513201519,0,0,0.423065255382604,0.636138513201519,NA,NA
"287","VC DMSO 0.3%",0.333333333333333,"Pt_47",-0.477121254719663,0.345969659535326,0.592002598978698,0,0,0.345969659535326,0.592002598978698,NA,NA
"288","VC DMSO 0.3%",1,"Pt_47",0,0.236398000303501,0.564783714156511,0,0,0.236398000303501,0.564783714156511,NA,NA
